transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,month,year
T0035704,6/5/2021,P041790,S003,C024203,3.0,0.00,0.0,6,2021
T0035705,11/21/2020,P044147,S002,C021203,2.0,0.00,0.0,11,2020
T0035706,6/12/2022,P015719,S005,C010109,2.0,0.00,0.0,6,2022
T0035707,10/7/2024,P022475,S005,C007856,3.0,0.10,0.0,10,2024
T0035708,6/6/2020,P017139,S005,C010396,4.0,0.00,0.0,6,2020
T0035709,4/16/2023,P048022,S002,C000036,2.0,0.00,0.0,4,2023
T0035711,11/1/2024,P034118,S005,C016742,1.0,0.10,0.0,11,2024
T0035712,2/26/2020,P040856,S003,C022630,1.0,0.00,0.0,2,2020
T0035713,5/9/2021,P046742,S005,C024851,4.0,0.10,0.0,5,2021
T0035714,8/29/2024,P043165,S005,C012295,4.0,0.00,0.0,8,2024
T0035715,5/19/2024,P031111,S004,C005758,1.0,0.00,0.0,5,2024
T0035716,12/15/2022,P035556,S001,C015194,2.0,0.00,0.0,12,2022
T0035717,6/15/2021,P006394,S003,C009288,1.0,0.20,0.0,6,2021
T0035718,10/28/2020,P013836,S002,C024282,4.0,0.00,0.0,10,2020
T0035719,9/26/2024,P036543,S005,C014269,3.0,0.00,0.0,9,2024
T0035720,1/5/2021,P043985,S002,C022628,2.0,0.00,0.0,1,2021
T0035721,9/3/2022,P038199,S005,C004635,2.0,0.10,0.0,9,2022
T0035722,3/6/2021,P018138,S003,C005635,2.0,0.00,0.0,3,2021
T0035723,10/27/2024,P001407,S002,C005597,1.0,0.00,0.0,10,2024
T0035724,4/4/2022,P006811,S004,C003732,3.0,0.00,0.0,4,2022
T0035725,3/15/2024,P040420,S004,C020786,4.0,0.00,0.0,3,2024
T0035726,9/10/2024,P001032,S005,C016681,1.0,0.10,0.0,9,2024
T0035727,9/23/2020,P005001,S002,C024849,3.0,0.10,0.0,9,2020
T0035728,7/21/2022,P029192,S005,C019526,2.0,0.20,0.0,7,2022
T0035729,2/1/2024,P039092,S005,C023065,2.0,0.00,0.0,2,2024
T0035730,2/26/2021,P038537,S001,C012455,1.0,0.10,0.0,2,2021
T0035731,1/4/2021,P014965,S003,C017449,4.0,0.10,0.0,1,2021
T0035732,5/2/2020,P049463,S003,C006589,4.0,0.10,0.0,5,2020
T0035733,12/17/2023,P037543,S004,C009592,3.0,0.00,0.0,12,2023
T0035734,12/26/2020,P045310,S002,C006366,3.0,0.10,0.0,12,2020
T0035735,12/25/2020,P007312,S004,C023060,2.0,0.00,0.0,12,2020
T0035736,8/10/2023,P039249,S003,C017868,1.0,0.00,1.0,8,2023
T0035737,10/28/2020,P032050,S003,C023809,1.0,0.10,0.0,10,2020
T0035738,9/14/2022,P029628,S002,C001276,1.0,0.30,0.0,9,2022
T0035739,7/30/2020,P048487,S004,C012238,1.0,0.00,0.0,7,2020
T0035740,8/5/2020,P005423,S001,C000255,3.0,0.00,0.0,8,2020
T0035741,4/8/2024,P006717,S002,C009702,3.0,0.10,0.0,4,2024
T0035742,6/2/2020,P020849,S003,C016092,3.0,0.00,0.0,6,2020
T0035743,9/7/2024,P047830,S002,C020274,1.0,0.00,0.0,9,2024
T0035744,8/9/2022,P038038,S005,C016606,1.0,0.00,0.0,8,2022
T0035747,8/26/2023,P000638,S001,C016470,1.0,0.20,0.0,8,2023
T0035748,12/21/2024,P026510,S001,C020694,1.0,0.20,0.0,12,2024
T0035749,9/30/2022,P035722,S001,C022779,3.0,0.10,0.0,9,2022
T0035750,5/22/2022,P002665,S002,C002864,2.0,0.00,0.0,5,2022
T0035751,5/27/2023,P036405,S005,C000983,3.0,0.10,0.0,5,2023
T0035752,9/4/2020,P040741,S002,C023811,4.0,0.10,0.0,9,2020
T0035753,10/4/2022,P023627,S004,C010587,2.0,0.00,0.0,10,2022
T0035754,8/6/2020,P004197,S005,C002779,4.0,0.00,1.0,8,2020
T0035755,5/16/2022,P049076,S005,C007636,3.0,0.20,0.0,5,2022
T0035756,12/2/2020,P043122,S001,C006191,1.0,0.00,0.0,12,2020
T0035757,4/27/2020,P003953,S001,C016201,2.0,0.00,0.0,4,2020
T0035758,5/15/2024,P000197,S005,C021564,2.0,0.00,0.0,5,2024
T0035759,8/26/2021,P002741,S005,C022493,3.0,0.00,0.0,8,2021
T0035760,11/18/2020,P030488,S004,C000746,4.0,0.20,0.0,11,2020
T0035761,6/17/2023,P019157,S003,C024627,4.0,0.00,0.0,6,2023
T0035762,12/13/2024,P018066,S001,C000873,3.0,0.00,0.0,12,2024
T0035763,1/17/2023,P042811,S003,C024683,2.0,0.30,0.0,1,2023
T0035764,1/31/2022,P022028,S003,C006586,2.0,0.00,0.0,1,2022
T0035765,8/21/2020,P027916,S001,C006337,1.0,0.10,0.0,8,2020
T0035766,8/14/2021,P042714,S002,C002883,3.0,0.00,0.0,8,2021
T0035767,7/3/2021,P999999,S005,C010804,4.0,0.10,0.0,7,2021
T0035768,9/10/2024,P028357,S003,C003807,1.0,0.30,0.0,9,2024
T0035769,2/5/2023,P031803,S003,C019195,4.0,0.00,0.0,2,2023
T0035770,4/7/2022,P041829,S003,C021763,4.0,0.00,0.0,4,2022
T0035771,3/27/2023,P038042,S004,C004734,1.0,0.30,0.0,3,2023
T0035772,2/7/2023,P009469,S005,C017825,1.0,0.00,0.0,2,2023
T0035773,4/21/2021,P022719,S004,C009300,4.0,0.00,0.0,4,2021
T0035774,3/7/2020,P045958,S004,C008956,1.0,0.00,0.0,3,2020
T0035775,2/6/2022,P009622,S004,C001889,3.0,0.10,0.0,2,2022
T0035776,12/25/2020,P015054,S004,C002779,2.0,0.30,0.0,12,2020
T0035777,7/31/2020,P046790,S001,C024029,1.0,0.00,0.0,7,2020
T0035778,9/7/2024,P003109,S005,C009235,2.0,0.10,0.0,9,2024
T0035779,5/20/2022,P026768,S002,C023681,2.0,0.20,1.0,5,2022
T0035781,1/17/2020,P019619,S005,C005225,3.0,0.00,0.0,1,2020
T0035782,2/28/2021,P011458,S005,C001057,1.0,0.00,0.0,2,2021
T0035783,4/12/2023,P013936,S005,C017992,2.0,0.00,0.0,4,2023
T0035784,10/20/2024,P006199,S005,C009868,3.0,0.00,0.0,10,2024
T0035785,7/9/2024,P000183,S001,C022747,1.0,0.00,1.0,7,2024
T0035786,1/1/2021,P018109,S003,C005871,1.0,0.00,0.0,1,2021
T0035787,1/18/2021,P036268,S001,C019994,1.0,0.20,0.0,1,2021
T0035788,3/1/2020,P045972,S003,C013965,2.0,0.00,0.0,3,2020
T0035789,1/4/2021,P018830,S001,C013665,3.0,0.30,0.0,1,2021
T0035790,3/9/2024,P019348,S003,C016356,2.0,0.00,0.0,3,2024
T0035791,4/26/2022,P002253,S002,C018463,4.0,0.00,0.0,4,2022
T0035792,3/10/2023,P011483,S002,C015175,3.0,0.10,0.0,3,2023
T0035793,6/15/2024,P046462,S002,C019559,2.0,0.00,0.0,6,2024
T0035794,1/30/2023,P041060,S001,C018767,2.0,0.20,0.0,1,2023
T0035795,1/29/2020,P020430,S004,C022978,3.0,0.00,0.0,1,2020
T0035796,7/14/2020,P035911,S003,C013949,4.0,0.00,0.0,7,2020
T0035797,12/28/2024,P045500,S001,C001867,1.0,0.00,0.0,12,2024
T0035798,6/29/2021,P000423,S005,C024753,3.0,0.10,0.0,6,2021
T0035799,1/12/2021,P001150,S002,C023980,1.0,0.00,0.0,1,2021
T0035801,3/25/2022,P006744,S001,C016217,4.0,0.10,0.0,3,2022
T0035802,7/4/2021,P048219,S002,C006916,3.0,0.00,1.0,7,2021
T0035803,10/11/2022,P038639,S005,C018162,1.0,0.00,0.0,10,2022
T0035804,8/24/2024,P004720,S002,C008222,4.0,0.10,1.0,8,2024
T0035805,6/7/2020,P025962,S004,C021353,3.0,0.00,1.0,6,2020
T0035806,5/4/2020,P031217,S002,C011945,1.0,0.10,1.0,5,2020
T0035807,5/14/2022,P006924,S003,C004310,1.0,0.00,0.0,5,2022
T0035808,1/23/2023,P011637,S002,C007005,3.0,0.00,0.0,1,2023
T0035809,2/21/2020,P041807,S003,C012576,3.0,0.00,0.0,2,2020
T0035810,11/13/2024,P028219,S004,C023671,4.0,0.10,0.0,11,2024
T0035811,5/26/2020,P045606,S002,C022132,4.0,0.00,0.0,5,2020
T0035812,7/11/2022,P047730,S001,C006786,1.0,0.00,0.0,7,2022
T0035813,8/9/2022,P009792,S002,C021412,4.0,0.00,0.0,8,2022
T0035814,12/14/2024,P013373,S004,C012616,2.0,0.00,0.0,12,2024
T0035815,12/21/2024,P043385,S004,C019041,4.0,0.00,0.0,12,2024
T0035816,4/4/2024,P035039,S002,C007531,2.0,0.00,0.0,4,2024
T0035817,2/9/2020,P011655,S005,C004453,3.0,0.00,0.0,2,2020
T0035818,3/18/2021,P023603,S005,C011232,1.0,0.20,0.0,3,2021
T0035819,7/9/2024,P015281,S004,C002680,3.0,0.10,0.0,7,2024
T0035820,6/13/2020,P047167,S003,C020847,2.0,0.00,0.0,6,2020
T0035821,3/30/2022,P008362,S005,C004698,4.0,0.00,1.0,3,2022
T0035822,2/1/2021,P027891,S005,C001838,3.0,0.00,1.0,2,2021
T0035823,7/1/2022,P028116,S001,C019234,1.0,0.30,0.0,7,2022
T0035824,12/21/2024,P040120,S002,C007021,1.0,0.10,0.0,12,2024
T0035826,3/21/2020,P027956,S004,C014271,2.0,0.00,0.0,3,2020
T0035827,12/23/2024,P004813,S001,C019292,4.0,0.00,0.0,12,2024
T0035828,12/2/2021,P039664,S005,C014930,2.0,0.00,0.0,12,2021
T0035829,11/4/2023,P042164,S004,C017833,4.0,0.00,0.0,11,2023
T0035830,1/23/2020,P047145,S005,C007340,3.0,0.00,0.0,1,2020
T0035831,3/8/2020,P025242,S004,C006244,1.0,0.00,1.0,3,2020
T0035832,8/19/2021,P005647,S001,C010044,3.0,0.00,0.0,8,2021
T0035833,4/9/2023,P037289,S005,C008883,2.0,0.00,0.0,4,2023
T0035834,2/10/2021,P019475,S003,C011795,2.0,0.00,0.0,2,2021
T0035835,3/3/2021,P002392,S004,C013882,1.0,0.30,0.0,3,2021
T0035836,1/13/2021,P048873,S004,C013695,1.0,0.00,0.0,1,2021
T0035837,4/26/2022,P049809,S004,C013851,3.0,0.20,0.0,4,2022
T0035839,7/28/2022,P016671,S001,C002988,1.0,0.00,0.0,7,2022
T0035840,1/10/2021,P021916,S001,C014196,1.0,0.00,0.0,1,2021
T0035841,6/3/2021,P043468,S002,C015083,3.0,0.00,1.0,6,2021
T0035842,7/26/2021,P023866,S002,C018073,3.0,0.00,0.0,7,2021
T0035843,2/10/2022,P012360,S001,C011907,2.0,0.10,0.0,2,2022
T0035844,3/28/2023,P017155,S003,C024969,1.0,0.00,0.0,3,2023
T0035845,4/3/2021,P028568,S001,C019370,3.0,0.00,0.0,4,2021
T0035846,10/12/2024,P033405,S004,C024935,3.0,0.00,0.0,10,2024
T0035847,8/19/2020,P031148,S005,C008504,1.0,0.00,0.0,8,2020
T0035848,11/2/2024,P012985,S002,C010059,2.0,0.20,0.0,11,2024
T0035849,7/13/2024,P008664,S003,C024459,4.0,0.00,0.0,7,2024
T0035850,6/21/2022,P019053,S004,C011654,4.0,0.00,0.0,6,2022
T0035851,11/23/2020,P026796,S002,C000780,2.0,0.00,0.0,11,2020
T0035852,2/27/2023,P002073,S001,C009620,2.0,0.10,1.0,2,2023
T0035853,7/24/2021,P007140,S002,C003569,1.0,0.00,0.0,7,2021
T0035854,5/21/2024,P048563,S003,C021664,3.0,0.00,0.0,5,2024
T0035855,6/27/2022,P018693,S003,C016507,2.0,0.10,0.0,6,2022
T0035856,6/6/2022,P045984,S002,C015141,1.0,0.00,0.0,6,2022
T0035857,5/9/2021,P044210,S004,C007949,3.0,0.00,0.0,5,2021
T0035858,2/11/2023,P033432,S002,C020292,4.0,0.10,1.0,2,2023
T0035859,1/11/2020,P044983,S004,C014792,2.0,0.20,0.0,1,2020
T0035860,1/10/2023,P042632,S005,C022990,3.0,0.00,1.0,1,2023
T0035862,2/26/2023,P047400,S002,C018845,2.0,0.00,0.0,2,2023
T0035863,3/7/2020,P032703,S002,C000877,3.0,0.00,0.0,3,2020
T0035864,2/27/2024,P011179,S005,C008900,3.0,0.00,1.0,2,2024
T0035867,10/27/2021,P043006,S004,C011611,2.0,0.30,0.0,10,2021
T0035868,6/16/2021,P023290,S001,C023677,1.0,0.00,0.0,6,2021
T0035869,5/4/2020,P042610,S001,C017391,1.0,0.10,0.0,5,2020
T0035870,11/16/2020,P000418,S001,C018271,3.0,0.10,0.0,11,2020
T0035871,12/9/2024,P002680,S003,C020573,1.0,0.30,0.0,12,2024
T0035872,12/17/2021,P011646,S001,C006035,2.0,0.10,0.0,12,2021
T0035873,6/15/2023,P024180,S005,C006542,3.0,0.00,0.0,6,2023
T0035874,2/1/2024,P043559,S005,C021755,3.0,0.00,0.0,2,2024
T0035875,6/8/2023,P046722,S002,C014899,2.0,0.10,0.0,6,2023
T0035876,8/1/2024,P019627,S003,C016177,2.0,0.10,0.0,8,2024
T0035877,1/31/2023,P043272,S002,C022188,2.0,0.00,0.0,1,2023
T0035878,10/27/2021,P033304,S001,C001851,3.0,0.10,0.0,10,2021
T0035879,8/10/2020,P033529,S005,C012910,2.0,0.20,0.0,8,2020
T0035880,12/2/2023,P048748,S001,C006422,3.0,0.10,0.0,12,2023
T0035881,5/21/2023,P022323,S003,C021859,4.0,0.20,0.0,5,2023
T0035882,3/24/2021,P038557,S004,C007483,3.0,0.00,0.0,3,2021
T0035883,2/20/2024,P029692,S004,C011939,2.0,0.00,0.0,2,2024
T0035884,5/23/2023,P002194,S001,C024452,4.0,0.00,0.0,5,2023
T0035885,4/5/2021,P034498,S005,C017369,4.0,0.00,0.0,4,2021
T0035886,9/17/2020,P004201,S001,C005918,1.0,0.20,1.0,9,2020
T0035887,8/4/2022,P020918,S004,C009880,1.0,0.10,0.0,8,2022
T0035888,12/6/2023,P043899,S003,C019120,4.0,0.00,0.0,12,2023
T0035889,11/19/2020,P034428,S001,C019902,4.0,0.00,0.0,11,2020
T0035890,4/1/2024,P006756,S005,C006534,2.0,0.00,0.0,4,2024
T0035891,10/7/2022,P011512,S002,C004289,2.0,0.00,1.0,10,2022
T0035892,1/4/2021,P010395,S002,C004742,4.0,0.20,0.0,1,2021
T0035893,1/12/2023,P035260,S004,C000534,2.0,0.00,0.0,1,2023
T0035894,10/29/2024,P030622,S005,C002422,2.0,0.10,0.0,10,2024
T0035895,6/27/2020,P017987,S003,C006508,2.0,0.00,0.0,6,2020
T0035896,11/23/2020,P028819,S005,C000704,2.0,0.10,0.0,11,2020
T0035897,3/18/2023,P025180,S004,C019258,2.0,0.00,0.0,3,2023
T0035899,8/10/2024,P048699,S005,C013033,1.0,0.00,0.0,8,2024
T0035900,3/4/2022,P039495,S004,C014489,3.0,0.00,0.0,3,2022
T0035901,3/31/2021,P039429,S002,C008566,2.0,0.10,0.0,3,2021
T0035902,12/13/2021,P042764,S003,C008657,4.0,0.00,0.0,12,2021
T0035903,8/28/2023,P003896,S001,C012955,3.0,0.00,0.0,8,2023
T0035904,4/7/2020,P999999,S001,C019219,2.0,0.10,0.0,4,2020
T0035905,9/3/2021,P045067,S002,C017742,4.0,0.00,0.0,9,2021
T0035906,4/30/2024,P043216,S004,C003154,1.0,0.00,1.0,4,2024
T0035907,2/27/2023,P030813,S003,C007510,1.0,0.30,0.0,2,2023
T0035908,7/31/2024,P007743,S004,C005056,2.0,0.00,0.0,7,2024
T0035909,5/29/2022,P043385,S002,C011715,1.0,0.10,0.0,5,2022
T0035910,5/1/2020,P013359,S005,C011811,4.0,0.00,0.0,5,2020
T0035911,9/13/2020,P999999,S002,C020802,1.0,0.00,0.0,9,2020
T0035912,8/27/2024,P048704,S003,C016562,2.0,0.00,0.0,8,2024
T0035913,5/31/2022,P005424,S001,C008424,4.0,0.00,1.0,5,2022
T0035914,1/11/2024,P045536,S002,C022848,4.0,0.10,0.0,1,2024
T0035915,5/9/2022,P022026,S003,C024188,1.0,0.00,0.0,5,2022
T0035916,7/15/2022,P017703,S005,C020290,1.0,0.00,0.0,7,2022
T0035917,3/20/2022,P041152,S003,C018470,1.0,0.00,0.0,3,2022
T0035918,8/15/2023,P023303,S001,C001958,2.0,0.00,0.0,8,2023
T0035919,11/9/2021,P006097,S004,C015582,1.0,0.10,0.0,11,2021
T0035920,8/14/2024,P033624,S001,C015978,2.0,0.00,1.0,8,2024
T0035921,12/17/2020,P046738,S003,C021327,4.0,0.00,0.0,12,2020
T0035922,7/18/2022,P026298,S004,C014676,4.0,0.00,0.0,7,2022
T0035923,11/2/2024,P012620,S005,C010423,1.0,0.00,0.0,11,2024
T0035924,12/6/2020,P001349,S001,C012260,3.0,0.30,0.0,12,2020
T0035925,2/6/2023,P046899,S003,C005011,1.0,0.00,0.0,2,2023
T0035926,8/12/2023,P017326,S005,C002900,1.0,0.20,0.0,8,2023
T0035927,9/14/2021,P020250,S003,C020782,2.0,0.00,1.0,9,2021
T0035928,12/29/2021,P021889,S005,C013934,3.0,0.00,0.0,12,2021
T0035929,2/24/2021,P041678,S003,C003770,1.0,0.10,0.0,2,2021
T0035930,4/19/2023,P011726,S002,C022210,1.0,0.00,0.0,4,2023
T0035931,9/28/2022,P005272,S001,C003743,1.0,0.00,0.0,9,2022
T0035932,6/26/2021,P005264,S004,C001953,3.0,0.00,0.0,6,2021
T0035933,6/30/2023,P018253,S004,C004806,2.0,0.00,0.0,6,2023
T0035934,3/13/2024,P033764,S005,C011473,4.0,0.00,0.0,3,2024
T0035935,7/7/2023,P018523,S005,C013986,4.0,0.00,0.0,7,2023
T0035936,4/15/2023,P031953,S004,C016172,1.0,0.00,0.0,4,2023
T0035937,2/4/2022,P045606,S002,C015607,4.0,0.00,0.0,2,2022
T0035938,2/17/2020,P027370,S004,C007505,3.0,0.10,0.0,2,2020
T0035939,7/16/2022,P026869,S001,C023745,4.0,0.00,0.0,7,2022
T0035940,1/20/2024,P037527,S005,C009425,1.0,0.00,0.0,1,2024
T0035941,1/2/2020,P029324,S004,C015546,2.0,0.00,0.0,1,2020
T0035942,11/1/2022,P032314,S002,C008934,4.0,0.00,0.0,11,2022
T0035943,10/25/2024,P022369,S004,C023677,2.0,0.00,0.0,10,2024
T0035944,1/23/2023,P048128,S003,C008408,1.0,0.10,0.0,1,2023
T0035945,6/9/2022,P026680,S001,C008755,2.0,0.00,0.0,6,2022
T0035946,9/9/2021,P023032,S001,C001257,2.0,0.10,0.0,9,2021
T0035947,7/29/2024,P026891,S002,C022087,4.0,0.10,0.0,7,2024
T0035948,1/6/2020,P037830,S001,C004489,3.0,0.00,0.0,1,2020
T0035949,5/7/2022,P044519,S001,C000724,4.0,0.20,0.0,5,2022
T0035951,10/11/2022,P024696,S001,C010545,4.0,0.10,0.0,10,2022
T0035952,1/14/2022,P033848,S001,C006429,3.0,0.20,0.0,1,2022
T0035953,3/23/2024,P035014,S004,C013945,3.0,0.00,0.0,3,2024
T0035954,4/25/2022,P014558,S004,C015246,2.0,0.00,0.0,4,2022
T0035955,9/29/2024,P024922,S003,C009843,1.0,0.10,0.0,9,2024
T0035956,11/18/2024,P017499,S005,C007616,2.0,0.10,0.0,11,2024
T0035957,2/14/2020,P013476,S002,C009247,3.0,0.10,0.0,2,2020
T0035958,12/13/2020,P044226,S004,C008644,1.0,0.30,0.0,12,2020
T0035959,4/1/2020,P029255,S002,C009683,1.0,0.00,0.0,4,2020
T0035960,1/22/2023,P999999,S003,C019047,2.0,0.20,1.0,1,2023
T0035961,1/21/2020,P031045,S004,C008156,3.0,0.20,0.0,1,2020
T0035962,9/24/2023,P035117,S003,C000722,3.0,0.10,0.0,9,2023
T0035963,1/4/2024,P002553,S004,C021028,4.0,0.20,1.0,1,2024
T0035964,7/30/2020,P003587,S002,C020445,1.0,0.20,0.0,7,2020
T0035965,3/3/2023,P019718,S001,C018508,2.0,0.20,0.0,3,2023
T0035966,9/21/2024,P017443,S003,C019036,2.0,0.00,0.0,9,2024
T0035967,9/25/2024,P011309,S999,C022145,2.0,0.00,0.0,9,2024
T0035968,12/17/2020,P047410,S001,C023206,2.0,0.00,0.0,12,2020
T0035969,5/3/2023,P030692,S004,C011891,2.0,0.00,0.0,5,2023
T0035970,4/5/2020,P000647,S002,C006419,3.0,0.00,0.0,4,2020
T0035971,12/5/2020,P003078,S001,C024150,4.0,0.10,1.0,12,2020
T0035972,1/16/2021,P040974,S003,C009261,3.0,0.00,0.0,1,2021
T0035973,4/29/2024,P000250,S004,C018487,1.0,0.00,0.0,4,2024
T0035974,6/8/2020,P043873,S004,C021302,2.0,0.00,0.0,6,2020
T0035975,1/30/2022,P039908,S003,C012895,1.0,0.00,0.0,1,2022
T0035976,5/9/2024,P005330,S003,C004750,4.0,0.00,0.0,5,2024
T0035977,8/17/2024,P038445,S005,C018598,2.0,0.20,0.0,8,2024
T0035978,9/4/2021,P040151,S004,C017227,2.0,0.10,1.0,9,2021
T0035979,12/11/2024,P028897,S001,C004592,4.0,0.20,0.0,12,2024
T0035980,7/24/2024,P001338,S001,C011931,3.0,0.00,0.0,7,2024
T0035981,5/2/2021,P046402,S003,C011340,2.0,0.00,0.0,5,2021
T0035982,6/23/2023,P024758,S004,C012775,2.0,0.00,0.0,6,2023
T0035983,3/7/2020,P048086,S005,C002767,3.0,0.10,0.0,3,2020
T0035984,7/26/2021,P036058,S002,C008532,2.0,0.00,0.0,7,2021
T0035985,6/14/2021,P015215,S004,C024467,1.0,0.00,0.0,6,2021
T0035986,1/15/2023,P036620,S001,C001291,3.0,0.10,0.0,1,2023
T0035987,3/18/2023,P038667,S005,C004598,4.0,0.00,0.0,3,2023
T0035988,3/11/2020,P012609,S002,C019884,4.0,0.00,0.0,3,2020
T0035989,4/12/2023,P007542,S002,C019518,4.0,0.00,0.0,4,2023
T0035990,4/6/2021,P041879,S002,C016849,4.0,0.00,0.0,4,2021
T0035991,12/21/2020,P028441,S001,C008995,3.0,0.00,0.0,12,2020
T0035993,12/14/2021,P048813,S004,C006164,1.0,0.00,0.0,12,2021
T0035994,1/29/2021,P015310,S002,C000748,3.0,0.00,0.0,1,2021
T0035995,5/21/2021,P999999,S002,C007882,3.0,0.00,0.0,5,2021
T0035996,2/26/2021,P002927,S004,C011964,1.0,0.00,0.0,2,2021
T0035997,12/20/2020,P035634,S001,C010032,4.0,0.00,0.0,12,2020
T0035999,12/9/2020,P011083,S005,C001910,1.0,0.10,0.0,12,2020
T0036000,5/16/2021,P009385,S005,C021684,3.0,0.10,0.0,5,2021
T0036001,1/2/2022,P003355,S001,C012782,3.0,0.20,0.0,1,2022
T0036002,5/17/2020,P042682,S002,C023255,4.0,0.20,1.0,5,2020
T0036003,3/24/2020,P032577,S003,C008671,1.0,0.00,0.0,3,2020
T0036004,11/11/2020,P032566,S001,C016317,2.0,0.00,0.0,11,2020
T0036005,7/16/2024,P044015,S004,C018513,3.0,0.00,0.0,7,2024
T0036006,2/5/2022,P013461,S003,C001992,3.0,0.00,0.0,2,2022
T0036007,8/28/2023,P018841,S002,C018705,2.0,0.10,0.0,8,2023
T0036008,7/7/2024,P030803,S001,C007354,4.0,0.00,0.0,7,2024
T0036009,11/9/2021,P016881,S001,C014844,3.0,0.00,1.0,11,2021
T0036010,12/5/2021,P015178,S004,C013306,2.0,0.00,0.0,12,2021
T0036011,10/13/2024,P037771,S005,C012358,4.0,0.20,0.0,10,2024
T0036012,5/1/2020,P020302,S004,C007478,3.0,0.00,0.0,5,2020
T0036013,8/20/2020,P040378,S005,C016061,2.0,0.00,0.0,8,2020
T0036014,6/20/2023,P041985,S003,C024869,4.0,0.10,0.0,6,2023
T0036015,12/16/2024,P024880,S002,C004281,1.0,0.00,0.0,12,2024
T0036016,2/2/2024,P002024,S003,C015471,4.0,0.00,0.0,2,2024
T0036017,4/8/2021,P030558,S005,C021603,1.0,0.00,1.0,4,2021
T0036018,11/22/2021,P000120,S001,C009574,2.0,0.10,0.0,11,2021
T0036019,8/3/2021,P030237,S005,C012566,2.0,0.10,0.0,8,2021
T0036020,11/3/2021,P028916,S005,C024681,3.0,0.00,0.0,11,2021
T0036021,6/18/2024,P002703,S001,C007112,2.0,0.00,0.0,6,2024
T0036022,1/10/2024,P033897,S003,C020477,2.0,0.00,0.0,1,2024
T0036023,10/30/2023,P030874,S002,C004646,2.0,0.10,0.0,10,2023
T0036024,3/9/2020,P011890,S004,C012885,1.0,0.00,0.0,3,2020
T0036025,4/7/2021,P041208,S004,C017792,1.0,0.00,0.0,4,2021
T0036026,10/17/2024,P027595,S003,C021527,1.0,0.00,0.0,10,2024
T0036027,4/9/2022,P037754,S004,C022357,4.0,0.10,0.0,4,2022
T0036028,4/4/2023,P006029,S002,C011279,3.0,0.00,0.0,4,2023
T0036029,10/29/2022,P013746,S002,C005097,4.0,0.00,0.0,10,2022
T0036030,7/23/2024,P034557,S001,C014212,4.0,0.00,0.0,7,2024
T0036031,2/9/2023,P034084,S003,C000762,4.0,0.00,0.0,2,2023
T0036032,7/13/2024,P007063,S002,C016649,1.0,0.00,0.0,7,2024
T0036033,2/21/2023,P016762,S004,C002329,4.0,0.00,1.0,2,2023
T0036034,8/6/2021,P025852,S003,C014471,2.0,0.00,0.0,8,2021
T0036035,11/24/2023,P003396,S001,C024255,3.0,0.00,1.0,11,2023
T0036036,5/23/2024,P041482,S002,C000119,4.0,0.00,1.0,5,2024
T0036037,3/2/2021,P018627,S001,C013263,4.0,0.00,0.0,3,2021
T0036038,7/1/2023,P001899,S002,C002773,4.0,0.30,0.0,7,2023
T0036039,1/31/2021,P034295,S003,C022253,1.0,0.10,0.0,1,2021
T0036040,3/26/2024,P000031,S003,C009378,1.0,0.00,0.0,3,2024
T0036041,5/7/2024,P038473,S005,C002822,1.0,0.30,0.0,5,2024
T0036043,1/29/2021,P002961,S003,C018801,3.0,0.00,1.0,1,2021
T0036044,11/27/2024,P046959,S003,C017854,3.0,0.00,0.0,11,2024
T0036045,11/28/2020,P045305,S003,C024123,3.0,0.30,0.0,11,2020
T0036046,8/26/2021,P019421,S001,C021154,3.0,0.00,0.0,8,2021
T0036047,10/6/2024,P027595,S004,C004729,4.0,0.10,0.0,10,2024
T0036048,5/19/2021,P007833,S001,C008008,1.0,0.00,0.0,5,2021
T0036049,3/18/2022,P010222,S004,C020193,2.0,0.20,0.0,3,2022
T0036050,11/30/2020,P029432,S001,C011718,1.0,0.00,0.0,11,2020
T0036051,4/27/2023,P007707,S004,C020652,2.0,0.00,0.0,4,2023
T0036052,5/23/2022,P017023,S005,C016125,2.0,0.10,0.0,5,2022
T0036053,9/27/2020,P036373,S001,C010426,1.0,0.10,0.0,9,2020
T0036054,1/15/2020,P033792,S003,C004963,3.0,0.00,0.0,1,2020
T0036055,7/20/2024,P026681,S002,C021417,4.0,0.10,0.0,7,2024
T0036056,1/5/2023,P006135,S001,C017741,4.0,0.10,0.0,1,2023
T0036057,2/24/2020,P045573,S005,C019134,4.0,0.00,0.0,2,2020
T0036058,12/11/2021,P030052,S001,C004644,3.0,0.20,0.0,12,2021
T0036059,3/1/2023,P999999,S003,C012828,1.0,0.20,0.0,3,2023
T0036060,3/9/2024,P032707,S004,C001499,1.0,0.20,0.0,3,2024
T0036061,2/25/2024,P049865,S005,C016295,2.0,0.00,0.0,2,2024
T0036062,1/7/2023,P045519,S003,C017952,3.0,0.20,1.0,1,2023
T0036063,8/14/2023,P036546,S005,C007096,1.0,0.00,0.0,8,2023
T0036064,4/17/2021,P008539,S004,C020924,2.0,0.00,0.0,4,2021
T0036065,9/7/2020,P020104,S002,C023616,2.0,0.20,1.0,9,2020
T0036066,9/15/2020,P035847,S002,C022933,2.0,0.10,0.0,9,2020
T0036067,8/30/2024,P026137,S004,C009190,4.0,0.00,0.0,8,2024
